City|State short|State full|County|City alias|Latitude|Longitude
Defuniak Springs|FL|Florida|WALTON|Defuniak Spgs|30.7391082|-86.09515650000002
Saint Matthews|SC|South Carolina|CALHOUN|Saint Matthews|33.664876|-80.77786809999999
Apalachicola|FL|Florida|FRANKLIN|Apalachicola|29.7257675|-84.9832435
Pineland|FL|Florida|LEE|Pineland|26.6606283|-82.1534262
West Columbia|SC|South Carolina|LEXINGTON|South Congaree|33.9109851|-81.1356517
Wewahitchka|FL|Florida|CALHOUN|Kinard|30.1127004|-85.2004716
Lutz|FL|Florida|HILLSBOROUGH|Lutz|28.1511243|-82.4614831
Camden|SC|South Carolina|KERSHAW|Red Hill|34.1722362|-80.4215435
Orlando|FL|Florida|ORANGE|Suntrust Service Corporation|28.5127271|-81.37045379999999
Eglin AFB|FL|Florida|OKALOOSA|Eglin AFB|30.4635583|-86.5533382
Miami Beach|FL|Florida|MIAMI-DADE|Bal Harbour|25.8917613|-80.1269896
River Ranch|FL|Florida|POLK|River Ranch|27.7715909|-81.20807560000002
Boiling Springs|SC|South Carolina|SPARTANBURG|Boiling Spgs|35.042904|-81.9784887
Lake Worth|FL|Florida|PALM BEACH|Wellington|26.6167555|-80.0684479
Fort Mill|SC|South Carolina|YORK|Ft Mill|35.0073697|-80.94507589999999
Columbia|SC|South Carolina|RICHLAND|Dutch Fork|34.0328198|-81.0921912
Edgefield|SC|South Carolina|EDGEFIELD|Meeting Street|33.7895774|-81.9295582
Jacksonville|FL|Florida|DUVAL|Jacksonville Beach|30.2841224|-81.3961338
Winter Haven|FL|Florida|POLK|Cypress Gardens|27.993911|-81.69007839999999
Royal Palm Beach|FL|Florida|PALM BEACH|Royal Plm Beach|26.7083984|-80.2306019
Dania|FL|Florida|BROWARD|Dania Beach|26.052311|-80.1439343
Englewood|FL|Florida|SARASOTA|Englewood Beach|26.9245917|-82.3617167
New Port Richey|FL|Florida|PASCO|New Prt Rchy|28.2441768|-82.7192671
Vero Beach|FL|Florida|INDIAN RIVER|Citrus Ridge|27.6386434|-80.39727359999999
Auburndale|FL|Florida|POLK|Auburndale|28.0652975|-81.7886906
Westville|SC|South Carolina|KERSHAW|De Kalb|34.3773741|-80.5959099
Fort Lauderdale|FL|Florida|BROWARD|Tamarac|26.2128609|-80.2497707
Port Richey|FL|Florida|PASCO|Port Richey|28.2716755|-82.71954509999999
Bishopville|SC|South Carolina|LEE|Lucknow|34.2182107|-80.2484056
Daytona Beach|FL|Florida|VOLUSIA|Dayt Bch Sh|29.1923548|-80.99130029999999
Yankeetown|FL|Florida|LEVY|Yankeetown|29.0299729|-82.7159396
Islamorada|FL|Florida|MONROE|Islamorada|24.9242943|-80.62783639999999
Ona|FL|Florida|HARDEE|Ona|27.4819836|-81.9189734
Coleman|FL|Florida|SUMTER|Coleman|28.7997103|-82.0700856
Grant|FL|Florida|BREVARD|Grant|27.939804|-80.571043
Prosperity|SC|South Carolina|NEWBERRY|Stockman|34.1391758|-81.4715301
Keystone Heights|FL|Florida|CLAY|Keystone Heights|29.7860769|-82.0314892
North Miami Beach|FL|Florida|MIAMI-DADE|Sunny Isles Beach|25.9428707|-80.1233802
Satellite Beach|FL|Florida|BREVARD|Indian Harbour Beach|28.1489021|-80.5883855
Big Pine Key|FL|Florida|MONROE|Summrlnd Key|24.6698652|-81.35396899999999
Ridgeway|SC|South Carolina|FAIRFIELD|Smallwood|34.2761312|-80.9068334
Marco Island|FL|Florida|COLLIER|Marco Island|25.9397412|-81.70753549999999
Lady Lake|FL|Florida|LAKE|The Villages|28.9174855|-81.92286039999999
Lane|SC|South Carolina|WILLIAMSBURG|Lane|33.5215547|-79.87868499999999
Port Saint Joe|FL|Florida|GULF|Port St Joe|29.8118757|-85.30297399999999
Panama City Beach|FL|Florida|BAY|Panama City Beach|30.1765914|-85.8054879
Mc Alpin|FL|Florida|SUWANNEE|Mcalpin|30.1391155|-82.9517958
Key West|FL|Florida|MONROE|Munson Island|24.6237557|-81.40035879999999
Orlando|FL|Florida|ORANGE|Lockhart|28.6194439|-81.4425708
Boynton Beach|FL|Florida|PALM BEACH|Boynton Beach|26.5317866|-80.0905465
Merritt Island|FL|Florida|BREVARD|Merritt Is|28.3180688|-80.6659842
Saint Augustine|FL|Florida|SAINT JOHNS|Anastasia Is|29.8877469|-81.2895157
Lakeland|FL|Florida|POLK|Gibsonia|28.1147396|-81.9736927
Saint Helena Island|SC|South Carolina|BEAUFORT|St Helena Is|32.3972009|-80.5549561
Mc David|FL|Florida|ESCAMBIA|Mc David|30.8681352|-87.32294360000002
Charleston|SC|South Carolina|CHARLESTON|North Charleston|32.8546197|-79.9748103
Anna Maria|FL|Florida|MANATEE|Anna Maria|27.5311474|-82.7334334
Leesville|SC|South Carolina|LEXINGTON|Lake Murray Shores|34.07486400000001|-81.4842699
Carlisle|SC|South Carolina|UNION|Carlisle|34.599527|-81.4367616
Bonifay|FL|Florida|HOLMES|Noma|30.9847725|-85.61799889999999
Vero Beach|FL|Florida|INDIAN RIVER|Vero Beach|27.6386434|-80.39727359999999
Grand Ridge|FL|Florida|JACKSON|Grand Ridge|30.7124146|-85.0202017
Hardeeville|SC|South Carolina|JASPER|Limehouse|32.2165302|-81.0712653
Elloree|SC|South Carolina|ORANGEBURG|Elloree|33.5309936|-80.5720319
Summerland Key|FL|Florida|MONROE|Sugarloaf Shrs|24.6442308|-81.5615443
Bradenton|FL|Florida|MANATEE|Bradenton|27.4989278|-82.5748194
Nocatee|FL|Florida|DE SOTO|Nocatee|30.1054151|-81.4160465
Youngstown|FL|Florida|BAY|Youngstown|30.3668657|-85.4382804
Casselberry|FL|Florida|SEMINOLE|Casselberry|28.677775|-81.3278455
Debary|FL|Florida|VOLUSIA|Debary|28.8713443|-81.32893969999999
The Villages|FL|Florida|SUMTER|Lady Lake|28.9174855|-81.92286039999999
Wewahitchka|FL|Florida|GULF|White City|29.887997|-85.217163
Moncks Corner|SC|South Carolina|BERKELEY|Moncks Corner|33.1960027|-80.01313739999999
Saint Augustine|FL|Florida|SAINT JOHNS|Anastasia Island|29.9012437|-81.31243409999999
Beaufort|SC|South Carolina|BEAUFORT|Laurel Bay|32.4646282|-80.7824012
Pawleys Island|SC|South Carolina|GEORGETOWN|Litchfield|33.4840236|-79.0947868
Canal Point|FL|Florida|PALM BEACH|Canal Point|26.8592258|-80.6336676
State Park|SC|South Carolina|RICHLAND|State Park|33.9990275|-81.0316969
Wedgefield|SC|South Carolina|SUMTER|Wedgefield|33.8926563|-80.5181403
Neptune Beach|FL|Florida|DUVAL|Jax|30.311908|-81.39647339999999
Steinhatchee|FL|Florida|TAYLOR|Jena|29.6710597|-83.387638
Cameron|SC|South Carolina|CALHOUN|Lone Star|33.6561299|-80.6433133
Miami|FL|Florida|MIAMI-DADE|Virginia Gdns|25.8103758|-80.3022732
Pomaria|SC|South Carolina|NEWBERRY|Glympville|34.2684778|-81.4198227
Travelers Rest|SC|South Carolina|GREENVILLE|Travelers Rest|34.9676167|-82.4434548
Loxahatchee|FL|Florida|PALM BEACH|Village Of Wellington|26.771624|-80.238888
Hanahan|SC|South Carolina|BERKELEY|N Charleston|32.9305786|-80.0031833
Lynn Haven|FL|Florida|BAY|Lynn Haven|30.2454776|-85.64826099999999
Salley|SC|South Carolina|AIKEN|Perry|33.565705|-81.3034371
Margate|FL|Florida|BROWARD|Margate|26.2445263|-80.206436
Seabrook|SC|South Carolina|BEAUFORT|Seabrook|32.5771277|-80.17065199999999
Gramling|SC|South Carolina|SPARTANBURG|Gramling|35.0767831|-82.1326102
Eustis|FL|Florida|LAKE|Eustis|28.8527675|-81.6853534
Davenport|FL|Florida|POLK|Champions Gt|28.2672084|-81.61449739999999
Lexington|SC|South Carolina|LEXINGTON|Barr|33.966555|-81.26562659999999
Caryville|FL|Florida|WASHINGTON|Caryville|30.7732441|-85.8140997
Charleston|SC|South Carolina|CHARLESTON|Medical University Of Sc|32.7843998|-79.947032
Worthington Springs|FL|Florida|UNION|Worthngtn Spg|29.9294072|-82.4234469
Sun City|FL|Florida|HILLSBOROUGH|Sun City|27.718086|-82.351759
Ridgeway|SC|South Carolina|FAIRFIELD|Ridgeway|34.307647|-80.9603643
Vero Beach|FL|Florida|INDIAN RIVER|Orchid|27.7728055|-80.41699559999999
Ridgeville|SC|South Carolina|DORCHESTER|Ridgeville|33.095723|-80.3153738
Batesburg|SC|South Carolina|LEXINGTON|New Holland Crossroads|33.9101425|-81.5373261
Daytona Beach|FL|Florida|VOLUSIA|Fl Reg Lib Bl|29.2124233|-81.0173191
Tarpon Springs|FL|Florida|PINELLAS|Tarpon Spngs|28.1461248|-82.7567679
Melbourne|FL|Florida|BREVARD|W Melbourne|28.0764917|-80.6232052
Satellite Beach|FL|Florida|BREVARD|Ind Hbr Bch|28.1557928|-80.59933769999999
Rembert|SC|South Carolina|SUMTER|Rembert|34.0957087|-80.53341499999999
Bushnell|FL|Florida|SUMTER|Bushnell|28.6649924|-82.1128629
Balm|FL|Florida|HILLSBOROUGH|Balm|27.7701768|-82.2981561
Brandon|FL|Florida|HILLSBOROUGH|Brandon|27.937801|-82.2859247
Scotia|SC|South Carolina|HAMPTON|Scotia|32.6810063|-81.2434363
Townville|SC|South Carolina|ANDERSON|Townville|34.5637137|-82.8984775
Sebastian|FL|Florida|BREVARD|Sebastian|27.816415|-80.4706078
Loris|SC|South Carolina|HORRY|Loris|34.0562812|-78.89030439999999
Niceville|FL|Florida|OKALOOSA|Choctaw Beach|30.5168639|-86.48217199999999
Lulu|FL|Florida|COLUMBIA|Lulu|30.1074582|-82.49123030000001
Holiday|FL|Florida|PASCO|Tarpon Spgs|28.18779|-82.73954540000001
Blacksburg|SC|South Carolina|CHEROKEE|Kings Creek|35.1212408|-81.51592459999999
Mims|FL|Florida|BREVARD|Mims|28.6652727|-80.8447766
Wellford|SC|South Carolina|SPARTANBURG|Wellford|34.95095209999999|-82.1059416
Captiva|FL|Florida|LEE|Captiva|26.5220227|-82.18926139999999
Hallandale|FL|Florida|BROWARD|Hallandale Beach|25.9812024|-80.14837899999999
Homestead|FL|Florida|MIAMI-DADE|Homestead|25.4687224|-80.4775569
West Columbia|SC|South Carolina|LEXINGTON|Dixiana|33.9934867|-81.0739825
Dade City|FL|Florida|PASCO|Ridge Manor|28.4991075|-82.1814801
Ponte Vedra Beach|FL|Florida|SAINT JOHNS|Ponte Vedra|30.2400058|-81.3852595
Venus|FL|Florida|HIGHLANDS|Venus|27.0669705|-81.3571134
Sarasota|FL|Florida|SARASOTA|Pinecraft|27.3250465|-82.4912075
Manning|SC|South Carolina|CLARENDON|Jordan|33.5982192|-80.2134155
Miami|FL|Florida|MIAMI-DADE|Coral Gbls|25.7491968|-80.2635411
Center Hill|FL|Florida|SUMTER|Center Hill|28.64999419999999|-81.99258139999999
North Charleston|SC|South Carolina|CHARLESTON|No Chas|32.8546197|-79.9748103
Myrtle Beach|SC|South Carolina|HORRY|Myrtle Beach|33.6890603|-78.8866943
Fort Lauderdale|FL|Florida|BROWARD|Davie|26.1224386|-80.13731740000001
Miami|FL|Florida|MIAMI-DADE|Coconut Gr|25.7307897|-80.2377078
Batesburg|SC|South Carolina|LEXINGTON|Summerland|33.9239446|-81.5369784
Bluffton|SC|South Carolina|BEAUFORT|Brighton Beach|32.2154813|-80.8484423
Saint Petersburg|FL|Florida|PINELLAS|Johns Pass|27.7980814|-82.79732469999999
Miami|FL|Florida|MIAMI-DADE|Flinternational Univ|25.7563028|-80.3757191
Bradenton|FL|Florida|MANATEE|Trailer Est|27.4989278|-82.5748194
Winter Springs|FL|Florida|SEMINOLE|Winter Spgs|28.6784616|-81.2498284
Columbia|SC|South Carolina|LEXINGTON|Columbia Amf|34.0285401|-81.1163557
Otter Creek|FL|Florida|LEVY|Otter Creek|29.3249653|-82.7717811
Pompano Beach|FL|Florida|BROWARD|Pompano Beach|26.2378597|-80.1247667
Hardeeville|SC|South Carolina|JASPER|Purysburgh|32.2974184|-81.1192779
Bradenton|FL|Florida|MANATEE|Bayshore Gardens|27.4253195|-82.5903757
Port Saint Lucie|FL|Florida|SAINT LUCIE|St Lucie West|27.3243007|-80.3992652
North Palm Beach|FL|Florida|PALM BEACH|Palm Beach Gardens|26.8171165|-80.0590804
Turbeville|SC|South Carolina|CLARENDON|Turbeville|33.8907158|-80.0184063
Bonita Springs|FL|Florida|LEE|Barefoot Beach|26.3229589|-81.841124
Modoc|SC|South Carolina|MCCORMICK|Colliers|33.7334635|-82.20567679999999
Lake Mary|FL|Florida|SEMINOLE|Heathrow|28.7728194|-81.3701881
Denmark|SC|South Carolina|BAMBERG|Denmark|33.3226546|-81.1423236
Charleston|SC|South Carolina|BERKELEY|Daniel Island|32.8590639|-79.91203019999999
Pinewood|SC|South Carolina|SUMTER|Pinewood|33.7404382|-80.4634176
Rotonda West|FL|Florida|CHARLOTTE|Rotonda West|26.8836752|-82.2900944
Salters|SC|South Carolina|WILLIAMSBURG|Trio|33.5124306|-79.72438369999999
Land O Lakes|FL|Florida|PASCO|Land O' Lakes|28.2188992|-82.45759380000001
Pompano Beach|FL|Florida|BROWARD|Coral Springs|26.271192|-80.2706044
Barberville|FL|Florida|VOLUSIA|Barberville|29.1872023|-81.420901
Sandy Springs|SC|South Carolina|ANDERSON|Sandy Springs|34.595384|-82.7498602
Gulf Breeze|FL|Florida|SANTA ROSA|Pensacola Beach|30.3571438|-87.1638574
Shaw A F B|SC|South Carolina|SUMTER|Shaw A F B|33.9697844|-80.4870799
Saint Petersburg|FL|Florida|PINELLAS|South Pasadena|27.7550276|-82.73760089999999
Columbia|SC|South Carolina|RICHLAND|Mountain Brook|33.9795992|-80.9095341
West Palm Beach|FL|Florida|PALM BEACH|Royal Palm Beach|26.7083984|-80.2306019
Sunset|SC|South Carolina|PICKENS|Sunset|34.9776127|-82.79902589999999
Bostwick|FL|Florida|PUTNAM|Bostwick|29.774134|-81.63702900000001
Mossy Head|FL|Florida|WALTON|Mossy Head|30.7432446|-86.3149464
Gulf Breeze|FL|Florida|SANTA ROSA|Gulf Breeze|30.3571438|-87.1638574
Sycamore|SC|South Carolina|ALLENDALE|Sycamore|33.0357128|-81.2220507
Fruitland Park|FL|Florida|LAKE|Fruitland Park|28.8613765|-81.9064705
Pelion|SC|South Carolina|LEXINGTON|Pelion|33.7632063|-81.2448227
West Palm Beach|FL|Florida|PALM BEACH|Riviera Beach|26.7753405|-80.0580969
Panama City|FL|Florida|BAY|Southport|30.2903306|-85.65247839999999
Quincy|FL|Florida|GADSDEN|Mt Pleasant|30.67776|-84.704917
Crystal Springs|FL|Florida|PASCO|Crystal Springs|28.1814008|-82.1575843
Crystal Beach|FL|Florida|PINELLAS|Crystal Beach|28.0905039|-82.77920569999999
Miami Beach|FL|Florida|MIAMI-DADE|North Bay Village|25.8462074|-80.1539351
Johnsonville|SC|South Carolina|FLORENCE|Poston|33.8149253|-79.4372628
De Leon Springs|FL|Florida|VOLUSIA|De Leon Springs|29.1194268|-81.3514536
Summerton|SC|South Carolina|CLARENDON|Goat Island Resort|33.5080111|-80.3070996
Hialeah|FL|Florida|MIAMI-DADE|Hialeah|25.8575963|-80.2781057
Charleston|SC|South Carolina|CHARLESTON|The Citadel|32.797075|-79.9606739
Wabasso|FL|Florida|INDIAN RIVER|Wabasso|27.7483622|-80.4361629
Edgemoor|SC|South Carolina|CHESTER|Edgemoor|34.8056979|-81.0114691
Murrells Inlet|SC|South Carolina|HORRY|Murrells Inlet|33.5510021|-79.0414261
Loxahatchee|FL|Florida|PALM BEACH|Wellington|26.771624|-80.238888
Hollywood|FL|Florida|BROWARD|Cooper City|26.0573112|-80.271716
Marathon Shores|FL|Florida|MONROE|Marathon|24.7256965|-81.0484058
Marathon|FL|Florida|MONROE|Marathon Shrs|24.726026|-81.0446262
Port Saint Lucie|FL|Florida|SAINT LUCIE|Port St Lucie|27.2730492|-80.3582261
Timmonsville|SC|South Carolina|FLORENCE|Cartersville|34.0588909|-79.987078
Green Cove Springs|FL|Florida|CLAY|Green Cove Springs|29.9919085|-81.6781467
Mount Croghan|SC|South Carolina|CHESTERFIELD|Mount Croghan|34.7698774|-80.227841
Hilton Head Island|SC|South Carolina|BEAUFORT|Hilton Head|32.216316|-80.752608
Cortez|FL|Florida|MANATEE|Cortez|27.4692058|-82.6862105
Miramar Beach|FL|Florida|WALTON|Destin|30.374367|-86.3585578
Columbia|SC|South Carolina|RICHLAND|Killian|34.1337286|-80.9681136
North Port|FL|Florida|SARASOTA|North Port|27.044224|-82.2359254
Prosperity|SC|South Carolina|NEWBERRY|Slighs|34.2093079|-81.5331602
Lake View|SC|South Carolina|DILLON|Lake View|34.3457189|-79.16559459999999
Blackstock|SC|South Carolina|CHESTER|Stover|34.5509757|-81.0189733
Argyle|FL|Florida|WALTON|Argyle|30.7196336|-86.0443827
Bethera|SC|South Carolina|BERKELEY|Moncks Corner|33.2015574|-79.7881319
Gulf Breeze|FL|Florida|SANTA ROSA|Pensacola Bch|30.3571438|-87.1638574
Yemassee|SC|South Carolina|HAMPTON|White Hall|32.7250957|-80.691648
Bishopville|SC|South Carolina|LEE|Alcot|34.2182107|-80.2484056
Edisto Island|SC|South Carolina|COLLETON|Edisto|32.5503474|-80.2971369
Saint Petersburg|FL|Florida|PINELLAS|St Pete Beach|27.7428134|-82.7504542
Everglades City|FL|Florida|COLLIER|Everglades City|25.8582443|-81.3850695
Immokalee|FL|Florida|COLLIER|Immokalee|26.4185248|-81.4174057
Peak|SC|South Carolina|NEWBERRY|Peak|34.2407033|-81.32343010000001
West Palm Beach|FL|Florida|PALM BEACH|Cloud Lake|26.6761772|-80.0739308
Okatie|SC|South Carolina|BEAUFORT|Spring Island|32.3160713|-80.8313873
Indialantic|FL|Florida|BREVARD|Melbourne|28.0894599|-80.5656079
Columbia|SC|South Carolina|RICHLAND|Bluff Estates|33.9632102|-81.0400926
Old Town|FL|Florida|DIXIE|Old Town|29.601657|-82.9819282
Maitland|FL|Florida|ORANGE|Maitland|28.6277767|-81.36312439999999
Holiday|FL|Florida|PASCO|Holiday|28.18779|-82.73954540000001
Coconut Creek|FL|Florida|BROWARD|Coconut Creek|26.2517482|-80.17893509999999
Hialeah|FL|Florida|MIAMI-DADE|Hialeah Gardens|25.8650961|-80.3244957
Spring Hill|FL|Florida|HERNANDO|Brooksville|28.5552719|-82.3878709
Miami|FL|Florida|MIAMI-DADE|Westchester|25.7548223|-80.3272741
Pinewood|SC|South Carolina|SUMTER|Rimini|33.7404382|-80.4634176
Tampa|FL|Florida|HILLSBOROUGH|Ybor City|27.9650212|-82.4350941
Greeleyville|SC|South Carolina|WILLIAMSBURG|Greeleyville|33.5809988|-79.9889654
Yemassee|SC|South Carolina|HAMPTON|Yemassee|32.6901781|-80.85066259999999
Lloyd|FL|Florida|JEFFERSON|Lloyd|30.4774243|-84.0218349
Tillman|SC|South Carolina|JASPER|Tillman|34.6902436|-82.82625209999999
Chappells|SC|South Carolina|NEWBERRY|Chappells|34.1798537|-81.8667798
Jacksonville|FL|Florida|DUVAL|Jax Naval Air|30.2363958|-81.6808444
Columbia|SC|South Carolina|RICHLAND|Sandwood|34.0478451|-80.9549492
Fort Mc Coy|FL|Florida|MARION|Salt Springs|29.3504474|-81.7306772
Palm Bay|FL|Florida|BREVARD|Grant Valkaria|27.939804|-80.571043
Marietta|SC|South Carolina|GREENVILLE|Marietta|35.0327045|-82.50234640000001
Ruby|SC|South Carolina|CHESTERFIELD|Ruby|34.7451553|-80.1828414
Bishopville|SC|South Carolina|LEE|Mechanicsville|34.2182107|-80.2484056
North Myrtle Beach|SC|South Carolina|HORRY|Cherry Grove|33.8278989|-78.64301189999999
HBJ|FL|Florida|ORANGE|Hbj|30.450015|-84.279162
Winnsboro|SC|South Carolina|FAIRFIELD|Winnsboro|34.3807012|-81.0864776
Long Key|FL|Florida|MONROE|Conch Key|24.790028|-80.889079
Laurel|FL|Florida|SARASOTA|Laurel|27.1303319|-82.453152
Morriston|FL|Florida|LEVY|Morriston|29.2814888|-82.43809700000001
Norway|SC|South Carolina|ORANGEBURG|Norway|33.4518194|-81.1253773
Eastpoint|FL|Florida|FRANKLIN|St George Isl|29.7361695|-84.8880506
Estero|FL|Florida|LEE|Estero|26.438136|-81.8067523
Island Grove|FL|Florida|ALACHUA|Island Grove|29.4535825|-82.1064825
Georgetown|SC|South Carolina|GEORGETOWN|Maryville|33.3426671|-79.296719
Chesnee|SC|South Carolina|SPARTANBURG|Chesnee|35.1484549|-81.8609371
Westminster|SC|South Carolina|OCONEE|Westminster|34.6648197|-83.0965425
Homestead|FL|Florida|MIAMI-DADE|Florida City|25.4687224|-80.4775569
Port Orange|FL|Florida|VOLUSIA|Wilbur By Sea|29.1289351|-80.9574023
Saint Petersburg|FL|Florida|PINELLAS|S Pasadena|27.7569827|-82.7369677
Indian Rocks Beach|FL|Florida|PINELLAS|Belleair Bch|27.8984549|-82.8479711
Zolfo Springs|FL|Florida|HARDEE|Zolfo Springs|27.4933718|-81.79591549999999
Columbia|SC|South Carolina|RICHLAND|State Hospital|34.0767187|-80.9806967
Middleburg|FL|Florida|CLAY|Middleburg|30.0688512|-81.8603778
Lecanto|FL|Florida|CITRUS|Lecanto|28.85164859999999|-82.4875981
Live Oak|FL|Florida|SUWANNEE|Dowling Park|30.253258|-83.235592
Allendale|SC|South Carolina|ALLENDALE|Seigling|33.0443227|-81.31510709999999
Garnett|SC|South Carolina|HAMPTON|Robertville|32.6062883|-81.24538199999999
North Port|FL|Florida|SARASOTA|Venice|27.0997775|-82.4542632
Trilby|FL|Florida|PASCO|Trilby|28.4624986|-82.19480759999999
Gadsden|SC|South Carolina|RICHLAND|Gadsden|33.8457093|-80.7659223
Rembert|SC|South Carolina|SUMTER|Borden|34.0696928|-80.4715915
Campobello|SC|South Carolina|SPARTANBURG|Campobello|35.1156713|-82.1501112
Key West|FL|Florida|MONROE|Key West|24.5550593|-81.7799871
Eastover|SC|South Carolina|RICHLAND|Mcentire Air National Guard|33.940314|-80.8011298
Beaufort|SC|South Carolina|BEAUFORT|Beaufort|32.4315813|-80.6698286
Orlando|FL|Florida|ORANGE|Bay Lake|28.3886186|-81.5659069
Bradley|FL|Florida|POLK|Bradley|27.7898925|-81.86051950000001
Perry|FL|Florida|TAYLOR|Perry|30.1115662|-83.58210629999999
Winnsboro|SC|South Carolina|FAIRFIELD|Winnsboro Mills|34.3618128|-81.08536670000001
Jacksonville|FL|Florida|DUVAL|Jax Naval Hos|30.2084831|-81.6838753
Hampton|SC|South Carolina|HAMPTON|Hampton|32.8779425|-81.12760519999999
Saint Helena Island|SC|South Carolina|BEAUFORT|Frogmore|32.3968603|-80.5762177
Hemingway|SC|South Carolina|WILLIAMSBURG|Stuckey|33.7318326|-79.5125596
Orange Park|FL|Florida|CLAY|Orange Pk|30.1416637|-81.7867289
Parrish|FL|Florida|MANATEE|Parrish|27.5875357|-82.4250941
Pensacola|FL|Florida|ESCAMBIA|City Of Pensacola|30.42130899999999|-87.2169149
Hialeah|FL|Florida|MIAMI-DADE|Palm Springs North|25.9309271|-80.3283845
Belle Glade|FL|Florida|PALM BEACH|Belle Glade|26.6845104|-80.6675577
Cayce|SC|South Carolina|LEXINGTON|West Columbia|33.9934867|-81.0739825
Lake Geneva|FL|Florida|CLAY|Lake Geneva|29.7721882|-82.0100997
Fernandina Beach|FL|Florida|NASSAU|Fernandina Beach|30.6696818|-81.46259189999999
Orange Springs|FL|Florida|MARION|Orange Spgs|29.508058|-81.9445454
North Fort Myers|FL|Florida|LEE|North Fort Myers|26.6672935|-81.8800861
Pinewood|SC|South Carolina|SUMTER|Panola|33.696879|-80.41620019999999
North Charleston|SC|South Carolina|CHARLESTON|Charleston|32.8546197|-79.9748103
Taylors|SC|South Carolina|GREENVILLE|Taylors|34.9203946|-82.2962268
Bonifay|FL|Florida|HOLMES|Caryville|30.7992996|-85.6873056
Fort Lauderdale|FL|Florida|BROWARD|North Lauderdale|26.217305|-80.2258811
Hosford|FL|Florida|LIBERTY|Hosford|30.3868294|-84.7980966
Wildwood|FL|Florida|SUMTER|Wildwood|28.865264|-82.03897429999999
Fairfax|SC|South Carolina|ALLENDALE|Barton|32.9328022|-81.2894795
Lorida|FL|Florida|HIGHLANDS|Lorida|27.4433705|-81.25368069999999
Ponte Vedra|FL|Florida|SAINT JOHNS|Ponte Vedra|30.2400058|-81.3852595
Miami Gardens|FL|Florida|MIAMI-DADE|Miami Gardens|25.9420377|-80.2456045
Boynton Beach|FL|Florida|PALM BEACH|Ocean Ridge|26.5270157|-80.0483747
Fort Myers|FL|Florida|LEE|Ft Myers|26.640628|-81.8723084
Freeport|FL|Florida|WALTON|Freeport|30.4982516|-86.1360517
Sarasota|FL|Florida|SARASOTA|Lakewood Ranch|27.4117037|-82.4285151
Dania|FL|Florida|BROWARD|Dania|26.052311|-80.1439343
Everglades City|FL|Florida|COLLIER|Everglades|25.870654|-81.383941
Columbia|SC|South Carolina|RICHLAND|Galaxy|33.9743218|-80.92425659999999
Satellite Beach|FL|Florida|BREVARD|Satellite Beach|28.1761233|-80.59005189999999
Conestee|SC|South Carolina|GREENVILLE|Conestee|34.7681744|-82.3498434
Nokomis|FL|Florida|SARASOTA|Nokomis|27.1192213|-82.4442629
Palm Beach Gardens|FL|Florida|PALM BEACH|Palm Beach Gardens|26.8233946|-80.13865469999999
Windermere|FL|Florida|ORANGE|Windermere|28.4955593|-81.53479519999999
Columbia|SC|South Carolina|RICHLAND|Forest Lake|34.0201372|-80.962221
Miami Beach|FL|Florida|MIAMI-DADE|Miami|25.790654|-80.1300455
Penney Farms|FL|Florida|CLAY|Penney Farms|29.9796854|-81.81037429999999
Bowling Green|FL|Florida|HARDEE|Bowling Green|27.6383673|-81.8239717
Ellenton|FL|Florida|MANATEE|Ellenton|27.521705|-82.5275963
Mc Bee|SC|South Carolina|CHESTERFIELD|Clyde|34.3964982|-80.17326829999999
Terra Ceia|FL|Florida|MANATEE|Terra Ceia|27.5794799|-82.5803751
Alford|FL|Florida|JACKSON|Alford|30.6938049|-85.3921505
Myrtle Beach|SC|South Carolina|HORRY|Surfside Bch|33.6060031|-78.97308869999999
Green Cove Springs|FL|Florida|CLAY|Green Cv Spgs|29.99542749999999|-81.6893039
Islamorada|FL|Florida|MONROE|Upper Matecumbe Key|24.9190202|-80.634079
Miami|FL|Florida|MIAMI-DADE|Barry University|25.879072|-80.196161
Oviedo|FL|Florida|SEMINOLE|Chuluota|28.6418949|-81.12365439999999
Columbia|SC|South Carolina|RICHLAND|Baptist Medical Center|34.0071358|-81.03347169999999
Tampa|FL|Florida|HILLSBOROUGH|Bank Of America|27.9467845|-82.45909929999999
Longwood|FL|Florida|SEMINOLE|Wekiva Springs|28.7030519|-81.3384011
Olar|SC|South Carolina|BAMBERG|Olar|33.1804338|-81.185382
Saint Petersburg|FL|Florida|PINELLAS|Redington Beach|27.8086364|-82.81121399999999
Saint James City|FL|Florida|LEE|Saint James City|26.497579|-82.0784257
Camden|SC|South Carolina|KERSHAW|Camden|34.24653929999999|-80.6070237
Lynchburg|SC|South Carolina|LEE|Motbridge|34.0523795|-80.06090429999999
Ravenel|SC|South Carolina|CHARLESTON|Ravenel|32.7632321|-80.2500986
Christmas|FL|Florida|ORANGE|Christmas|28.5363893|-81.01756089999999
Plantation|FL|Florida|BROWARD|Plantation|26.1275862|-80.23310359999999
Olanta|SC|South Carolina|FLORENCE|Mckenzie Crossroads|33.9354381|-79.9325705
Eagle Lake|FL|Florida|POLK|Eagle Lake|27.9783565|-81.7564687
Madison|FL|Florida|MADISON|Madison|30.4693772|-83.41292539999999
Umatilla|FL|Florida|LAKE|Dona Vista|28.9294316|-81.66563049999999
